Item Name,Category,Price,Date,IsMonsoon,IsPaydayWindow,IsLocalHoliday,IsDiwaliSeason,IsHoliSeason,IsEidSeason,MRPBand,IsStockout,Quantity,DayOfWeek,Month,Day
Rice,Grocery,37.8,2024-12-06,0,0,0,0,0,0,21–50,0,69.0,4,12,6
Shampoo,Personal Care,54.78,2024-12-07,0,0,0,0,0,0,51–80,0,26.0,5,12,7
Bread,Bakery,79.55,2024-12-08,0,0,0,0,0,0,51–80,0,38.0,6,12,8
Rice,Grocery,81.93,2024-12-09,0,0,0,0,0,0,81–120,0,56.0,0,12,9
Soap,Personal Care,99.59,2024-12-10,0,0,0,0,0,0,81–120,0,14.0,1,12,10
Shampoo,Personal Care,78.01,2024-12-11,0,0,0,0,0,0,51–80,0,9.0,2,12,11
Biscuits,Snacks,55.08,2024-12-12,0,0,0,0,0,0,51–80,0,45.0,3,12,12
Milk,Dairy,40.29,2024-12-13,0,0,0,0,0,0,21–50,0,62.0,4,12,13
Milk,Dairy,44.02,2024-12-14,0,0,0,0,0,0,21–50,0,61.0,5,12,14
Milk,Dairy,19.74,2024-12-15,0,0,0,0,0,0,≤20,0,56.0,6,12,15
Biscuits,Snacks,61.48,2024-12-16,0,0,0,0,0,0,51–80,0,41.0,0,12,16
Milk,Dairy,83.43,2024-12-17,0,0,0,0,0,0,81–120,0,50.0,1,12,17
Bread,Bakery,20.7,2024-12-18,0,0,0,0,0,0,21–50,0,56.0,2,12,18
Milk,Dairy,15.49,2024-12-19,0,0,0,0,0,0,≤20,0,57.0,3,12,19
Sugar,Grocery,80.46,2024-12-20,0,0,0,0,0,0,81–120,0,65.0,4,12,20
Bread,Bakery,73.29,2024-12-21,0,0,0,0,0,0,51–80,0,43.0,5,12,21
Juice,Beverages,15.28,2024-12-22,0,0,0,0,0,0,≤20,0,42.0,6,12,22
Soap,Personal Care,76.95,2024-12-23,0,0,0,0,0,0,51–80,0,22.0,0,12,23
Milk,Dairy,21.96,2024-12-24,0,0,0,0,0,0,21–50,0,63.0,1,12,24
Biscuits,Snacks,88.4,2024-12-25,0,0,1,0,0,0,81–120,0,41.0,2,12,25
Rice,Grocery,25.64,2024-12-26,0,0,0,0,0,0,21–50,0,76.0,3,12,26
Salt,Grocery,21.2,2024-12-27,0,0,0,0,0,0,21–50,0,72.0,4,12,27
Biscuits,Snacks,92.11,2024-12-28,0,1,0,0,0,0,81–120,0,41.0,5,12,28
Bread,Bakery,48.33,2024-12-29,0,1,0,0,0,0,21–50,1,0.0,6,12,29
Biscuits,Snacks,99.7,2024-12-30,0,1,0,0,0,0,81–120,0,33.0,0,12,30
Milk,Dairy,45.35,2024-12-31,0,1,0,0,0,0,21–50,0,71.0,1,12,31
Rice,Grocery,48.87,2025-01-01,0,1,0,0,0,0,21–50,0,76.0,2,1,1
Milk,Dairy,30.27,2025-01-02,0,1,0,0,0,0,21–50,0,68.0,3,1,2
Sugar,Grocery,61.34,2025-01-03,0,1,0,0,0,0,51–80,0,71.0,4,1,3
Sugar,Grocery,67.16,2025-01-04,0,0,0,0,0,0,51–80,0,62.0,5,1,4
Milk,Dairy,39.92,2025-01-05,0,0,0,0,0,0,21–50,0,71.0,6,1,5
Sugar,Grocery,30.36,2025-01-06,0,0,0,0,0,0,21–50,0,66.0,0,1,6
Bread,Bakery,14.53,2025-01-07,0,0,0,0,0,0,≤20,0,61.0,1,1,7
Sugar,Grocery,82.98,2025-01-08,0,0,0,0,0,0,81–120,0,53.0,2,1,8
Soap,Personal Care,16.18,2025-01-09,0,0,0,0,0,0,≤20,0,29.0,3,1,9
Rice,Grocery,12.98,2025-01-10,0,0,0,0,0,0,≤20,0,79.0,4,1,10
Milk,Dairy,82.03,2025-01-11,0,0,0,0,0,0,81–120,0,31.0,5,1,11
Toothpaste,Personal Care,41.38,2025-01-12,0,0,0,0,0,0,21–50,0,31.0,6,1,12
Salt,Grocery,65.46,2025-01-13,0,0,0,0,0,0,51–80,0,48.0,0,1,13
Rice,Grocery,43.71,2025-01-14,0,0,0,0,0,0,21–50,0,63.0,1,1,14
Soap,Personal Care,22.56,2025-01-15,0,0,0,0,0,0,21–50,0,28.0,2,1,15
Shampoo,Personal Care,86.03,2025-01-16,0,0,0,0,0,0,81–120,0,20.0,3,1,16
Shampoo,Personal Care,98.18,2025-01-17,0,0,0,0,0,0,81–120,0,10.0,4,1,17
Rice,Grocery,64.03,2025-01-18,0,0,0,0,0,0,51–80,0,56.0,5,1,18
Juice,Beverages,95.68,2025-01-19,0,0,0,0,0,0,81–120,0,23.0,6,1,19
Bread,Bakery,44.8,2025-01-20,0,0,0,0,0,0,21–50,0,51.0,0,1,20
Rice,Grocery,15.03,2025-01-21,0,0,0,0,0,0,≤20,0,72.0,1,1,21
Soap,Personal Care,40.75,2025-01-22,0,0,0,0,0,0,21–50,0,24.0,2,1,22
Bread,Bakery,10.49,2025-01-23,0,0,0,0,0,0,≤20,0,65.0,3,1,23
Toothpaste,Personal Care,35.87,2025-01-24,0,0,0,0,0,0,21–50,0,28.0,4,1,24
Biscuits,Snacks,39.63,2025-01-25,0,0,0,0,0,0,21–50,0,37.0,5,1,25
Shampoo,Personal Care,27.15,2025-01-26,0,0,1,0,0,0,21–50,0,34.0,6,1,26
Sugar,Grocery,24.1,2025-01-27,0,0,0,0,0,0,21–50,0,80.0,0,1,27
Rice,Grocery,65.09,2025-01-28,0,1,0,0,0,0,51–80,0,69.0,1,1,28
Sugar,Grocery,92.66,2025-01-29,0,1,0,0,0,0,81–120,0,45.0,2,1,29
Shampoo,Personal Care,74.89,2025-01-30,0,1,0,0,0,0,51–80,0,14.0,3,1,30
Shampoo,Personal Care,18.73,2025-01-31,0,1,0,0,0,0,≤20,0,41.0,4,1,31
Shampoo,Personal Care,10.36,2025-02-01,0,1,0,0,0,0,≤20,0,36.0,5,2,1
Rice,Grocery,40.7,2025-02-02,0,1,0,0,0,0,21–50,0,81.0,6,2,2
Shampoo,Personal Care,68.71,2025-02-03,0,1,0,0,0,0,51–80,0,14.0,0,2,3
Soap,Personal Care,72.87,2025-02-04,0,0,0,0,0,0,51–80,0,11.0,1,2,4
Sugar,Grocery,45.3,2025-02-05,0,0,0,0,0,0,21–50,0,63.0,2,2,5
Bread,Bakery,73.61,2025-02-06,0,0,0,0,0,0,51–80,0,51.0,3,2,6
Sugar,Grocery,48.77,2025-02-07,0,0,0,0,0,0,21–50,0,63.0,4,2,7
Soap,Personal Care,69.45,2025-02-08,0,0,0,0,0,0,51–80,0,15.0,5,2,8
Shampoo,Personal Care,74.75,2025-02-09,0,0,0,0,0,0,51–80,0,17.0,6,2,9
Rice,Grocery,85.58,2025-02-10,0,0,0,0,0,0,81–120,0,54.0,0,2,10
Toothpaste,Personal Care,53.74,2025-02-11,0,0,0,0,0,0,51–80,0,28.0,1,2,11
Biscuits,Snacks,23.38,2025-02-12,0,0,0,0,0,0,21–50,0,47.0,2,2,12
Salt,Grocery,55.53,2025-02-13,0,0,0,0,0,0,51–80,0,66.0,3,2,13
Shampoo,Personal Care,45.62,2025-02-14,0,0,0,0,0,0,21–50,0,31.0,4,2,14
Sugar,Grocery,86.14,2025-02-15,0,0,0,0,0,0,81–120,0,54.0,5,2,15
Milk,Dairy,63.88,2025-02-16,0,0,0,0,0,0,51–80,0,59.0,6,2,16
Biscuits,Snacks,58.0,2025-02-17,0,0,0,0,0,0,51–80,0,46.0,0,2,17
Bread,Bakery,50.02,2025-02-18,0,0,0,0,0,0,51–80,0,43.0,1,2,18
Bread,Bakery,23.13,2025-02-19,0,0,0,0,0,0,21–50,0,58.0,2,2,19
Bread,Bakery,38.04,2025-02-20,0,0,0,0,0,0,21–50,0,63.0,3,2,20
Bread,Bakery,91.71,2025-02-21,0,0,0,0,0,0,81–120,0,26.0,4,2,21
Sugar,Grocery,41.69,2025-02-22,0,0,0,0,0,0,21–50,0,60.0,5,2,22
Bread,Bakery,70.18,2025-02-23,0,0,0,0,0,0,51–80,0,53.0,6,2,23
Soap,Personal Care,25.95,2025-02-24,0,0,0,0,0,0,21–50,0,30.0,0,2,24
Toothpaste,Personal Care,25.03,2025-02-25,0,0,0,0,1,0,21–50,0,39.0,1,2,25
Salt,Grocery,65.46,2025-02-26,0,0,0,0,1,0,51–80,0,64.0,2,2,26
Salt,Grocery,28.42,2025-02-27,0,0,0,0,1,0,21–50,0,72.0,3,2,27
Rice,Grocery,92.78,2025-02-28,0,1,0,0,1,0,81–120,0,63.0,4,2,28
Bread,Bakery,53.4,2025-03-01,0,1,0,0,1,0,51–80,0,55.0,5,3,1
Juice,Beverages,14.89,2025-03-02,0,1,0,0,1,0,≤20,0,58.0,6,3,2
Shampoo,Personal Care,85.45,2025-03-03,0,1,0,0,1,0,81–120,0,13.0,0,3,3
Sugar,Grocery,12.53,2025-03-04,0,0,0,0,1,0,≤20,0,90.0,1,3,4
Milk,Dairy,63.43,2025-03-05,0,0,0,0,1,0,51–80,0,63.0,2,3,5
Shampoo,Personal Care,28.91,2025-03-06,0,0,0,0,1,0,21–50,0,35.0,3,3,6
Bread,Bakery,15.34,2025-03-07,0,0,0,0,1,0,≤20,0,62.0,4,3,7
Biscuits,Snacks,17.8,2025-03-08,0,0,0,0,1,0,≤20,0,59.0,5,3,8
Soap,Personal Care,55.42,2025-03-09,0,0,0,0,1,0,51–80,0,20.0,6,3,9
Rice,Grocery,74.77,2025-03-10,0,0,0,0,1,0,51–80,0,69.0,0,3,10
Milk,Dairy,99.19,2025-03-11,0,0,0,0,1,0,81–120,0,54.0,1,3,11
Salt,Grocery,67.99,2025-03-12,0,0,0,0,1,0,51–80,0,60.0,2,3,12
Shampoo,Personal Care,28.4,2025-03-13,0,0,0,0,1,0,21–50,0,30.0,3,3,13
Milk,Dairy,72.38,2025-03-14,0,0,0,0,1,0,51–80,0,71.0,4,3,14
Salt,Grocery,73.85,2025-03-15,0,0,0,0,1,0,51–80,0,60.0,5,3,15
Toothpaste,Personal Care,23.74,2025-03-16,0,0,0,0,1,0,21–50,0,31.0,6,3,16
Toothpaste,Personal Care,57.83,2025-03-17,0,0,0,0,1,0,51–80,0,32.0,0,3,17
Rice,Grocery,30.78,2025-03-18,0,0,0,0,1,0,21–50,0,74.0,1,3,18
Soap,Personal Care,19.89,2025-03-19,0,0,0,0,1,0,≤20,0,26.0,2,3,19
Shampoo,Personal Care,62.11,2025-03-20,0,0,0,0,1,0,51–80,0,24.0,3,3,20
Sugar,Grocery,49.32,2025-03-21,0,0,0,0,0,0,21–50,0,61.0,4,3,21
Milk,Dairy,77.16,2025-03-22,0,0,0,0,0,0,51–80,0,47.0,5,3,22
Salt,Grocery,40.33,2025-03-23,0,0,0,0,0,0,21–50,0,65.0,6,3,23
Juice,Beverages,91.5,2025-03-24,0,0,0,0,0,0,81–120,0,22.0,0,3,24
Salt,Grocery,35.57,2025-03-25,0,0,0,0,0,0,21–50,0,68.0,1,3,25
Juice,Beverages,54.54,2025-03-26,0,0,0,0,0,0,51–80,0,36.0,2,3,26
Soap,Personal Care,92.73,2025-03-27,0,0,0,0,0,0,81–120,0,11.0,3,3,27
Soap,Personal Care,54.99,2025-03-28,0,1,0,0,0,0,51–80,0,22.0,4,3,28
Biscuits,Snacks,55.72,2025-03-29,0,1,0,0,0,0,51–80,0,56.0,5,3,29
Rice,Grocery,56.8,2025-03-30,0,1,0,0,0,0,51–80,0,70.0,6,3,30
Milk,Dairy,42.31,2025-03-31,0,1,0,0,0,0,21–50,0,60.0,0,3,31
Rice,Grocery,73.18,2025-04-01,0,1,0,0,0,0,51–80,0,65.0,1,4,1
Biscuits,Snacks,97.6,2025-04-02,0,1,0,0,0,0,81–120,0,41.0,2,4,2
Milk,Dairy,36.65,2025-04-03,0,1,0,0,0,0,21–50,0,65.0,3,4,3
Sugar,Grocery,51.65,2025-04-04,0,0,0,0,0,0,51–80,0,61.0,4,4,4
Rice,Grocery,77.78,2025-04-05,0,0,0,0,0,0,51–80,0,60.0,5,4,5
Sugar,Grocery,34.81,2025-04-06,0,0,0,0,0,0,21–50,0,69.0,6,4,6
Salt,Grocery,22.3,2025-04-07,0,0,0,0,0,0,21–50,0,73.0,0,4,7
Rice,Grocery,22.0,2025-04-08,0,0,0,0,0,0,21–50,0,82.0,1,4,8
Biscuits,Snacks,24.0,2025-04-09,0,0,0,0,0,0,21–50,0,46.0,2,4,9
Salt,Grocery,24.5,2025-04-10,0,0,0,0,0,1,21–50,1,0.0,3,4,10
Soap,Personal Care,27.52,2025-04-11,0,0,0,0,0,1,21–50,0,41.0,4,4,11
Soap,Personal Care,28.79,2025-04-12,0,0,0,0,0,1,21–50,0,30.0,5,4,12
Bread,Bakery,78.27,2025-04-13,0,0,0,0,0,1,51–80,0,54.0,6,4,13
Rice,Grocery,58.09,2025-04-14,0,0,0,0,0,1,51–80,0,75.0,0,4,14
Soap,Personal Care,89.02,2025-04-15,0,0,0,0,0,1,81–120,0,9.0,1,4,15
Juice,Beverages,57.5,2025-04-16,0,0,0,0,0,1,51–80,0,37.0,2,4,16
Juice,Beverages,12.03,2025-04-17,0,0,0,0,0,1,≤20,0,43.0,3,4,17
Toothpaste,Personal Care,52.0,2025-04-18,0,0,0,0,0,1,51–80,0,26.0,4,4,18
Soap,Personal Care,19.82,2025-04-19,0,0,0,0,0,1,≤20,0,38.0,5,4,19
Shampoo,Personal Care,44.97,2025-04-20,0,0,0,0,0,1,21–50,0,27.0,6,4,20
Milk,Dairy,61.75,2025-04-21,0,0,0,0,0,1,51–80,0,51.0,0,4,21
Milk,Dairy,85.42,2025-04-22,0,0,0,0,0,1,81–120,0,57.0,1,4,22
Rice,Grocery,72.11,2025-04-23,0,0,0,0,0,1,51–80,0,76.0,2,4,23
Milk,Dairy,78.46,2025-04-24,0,0,0,0,0,1,51–80,0,52.0,3,4,24
Sugar,Grocery,34.62,2025-04-25,0,0,0,0,0,1,21–50,0,78.0,4,4,25
Sugar,Grocery,52.48,2025-04-26,0,0,0,0,0,1,51–80,0,69.0,5,4,26
Toothpaste,Personal Care,30.25,2025-04-27,0,0,0,0,0,1,21–50,0,40.0,6,4,27
Rice,Grocery,33.99,2025-04-28,0,1,0,0,0,1,21–50,0,85.0,0,4,28
Biscuits,Snacks,76.24,2025-04-29,0,1,0,0,0,1,51–80,0,56.0,1,4,29
Milk,Dairy,46.14,2025-04-30,0,1,0,0,0,1,21–50,0,81.0,2,4,30
Toothpaste,Personal Care,20.35,2025-05-01,0,1,1,0,0,1,21–50,0,45.0,3,5,1
Milk,Dairy,32.21,2025-05-02,0,1,0,0,0,1,21–50,0,88.0,4,5,2
Shampoo,Personal Care,88.16,2025-05-03,0,1,0,0,0,1,81–120,0,24.0,5,5,3
Juice,Beverages,89.97,2025-05-04,0,0,0,0,0,1,81–120,0,26.0,6,5,4
Bread,Bakery,99.2,2025-05-05,0,0,0,0,0,1,81–120,0,44.0,0,5,5
Biscuits,Snacks,86.42,2025-05-06,0,0,0,0,0,1,81–120,0,38.0,1,5,6
Biscuits,Snacks,49.78,2025-05-07,0,0,0,0,0,1,21–50,0,39.0,2,5,7
Bread,Bakery,62.77,2025-05-08,0,0,0,0,0,1,51–80,0,57.0,3,5,8
Rice,Grocery,88.97,2025-05-09,0,0,0,0,0,1,81–120,0,64.0,4,5,9
Rice,Grocery,94.85,2025-05-10,0,0,0,0,0,1,81–120,0,59.0,5,5,10
Juice,Beverages,80.78,2025-05-11,0,0,0,0,0,1,81–120,0,27.0,6,5,11
Bread,Bakery,77.69,2025-05-12,0,0,0,0,0,1,51–80,0,53.0,0,5,12
Sugar,Grocery,68.61,2025-05-13,0,0,0,0,0,1,51–80,0,79.0,1,5,13
Milk,Dairy,97.21,2025-05-14,0,0,0,0,0,1,81–120,0,55.0,2,5,14
Soap,Personal Care,40.82,2025-05-15,0,0,0,0,0,1,21–50,1,0.0,3,5,15
Milk,Dairy,56.16,2025-05-16,0,0,0,0,0,1,51–80,0,61.0,4,5,16
Biscuits,Snacks,73.42,2025-05-17,0,0,0,0,0,1,51–80,0,36.0,5,5,17
Rice,Grocery,25.45,2025-05-18,0,0,0,0,0,1,21–50,0,94.0,6,5,18
Juice,Beverages,76.86,2025-05-19,0,0,0,0,0,1,51–80,0,30.0,0,5,19
Bread,Bakery,93.07,2025-05-20,0,0,0,0,0,1,81–120,0,48.0,1,5,20
Sugar,Grocery,13.2,2025-05-21,0,0,0,0,0,1,≤20,0,91.0,2,5,21
Toothpaste,Personal Care,35.2,2025-05-22,0,0,0,0,0,1,21–50,0,41.0,3,5,22
Juice,Beverages,17.07,2025-05-23,0,0,0,0,0,1,≤20,0,49.0,4,5,23
Salt,Grocery,86.86,2025-05-24,0,0,0,0,0,1,81–120,0,67.0,5,5,24
Biscuits,Snacks,50.73,2025-05-25,0,0,0,0,0,1,51–80,0,53.0,6,5,25
Soap,Personal Care,94.99,2025-05-26,0,0,0,0,0,0,81–120,0,15.0,0,5,26
Rice,Grocery,55.15,2025-05-27,0,0,0,0,0,0,51–80,0,56.0,1,5,27
Biscuits,Snacks,72.94,2025-05-28,0,1,0,0,0,0,51–80,0,41.0,2,5,28
Milk,Dairy,48.98,2025-05-29,0,1,0,0,0,0,21–50,0,71.0,3,5,29
Shampoo,Personal Care,97.2,2025-05-30,0,1,0,0,0,0,81–120,0,13.0,4,5,30
Toothpaste,Personal Care,77.44,2025-05-31,0,1,0,0,0,0,51–80,0,20.0,5,5,31
Juice,Beverages,33.16,2025-06-01,1,1,0,0,0,0,21–50,0,46.0,6,6,1
Milk,Dairy,56.23,2025-06-02,1,1,0,0,0,0,51–80,0,66.0,0,6,2
Toothpaste,Personal Care,49.13,2025-06-03,1,1,0,0,0,0,21–50,0,24.0,1,6,3
Juice,Beverages,32.0,2025-06-04,1,0,0,0,0,0,21–50,0,40.0,2,6,4
Shampoo,Personal Care,45.46,2025-06-05,1,0,0,0,0,0,21–50,0,26.0,3,6,5
Soap,Personal Care,24.39,2025-06-06,1,0,0,0,0,0,21–50,0,38.0,4,6,6
Shampoo,Personal Care,87.94,2025-06-07,1,0,0,0,0,0,81–120,0,21.0,5,6,7
Milk,Dairy,74.37,2025-06-08,1,0,0,0,0,0,51–80,0,52.0,6,6,8
Bread,Bakery,20.05,2025-06-09,1,0,0,0,0,0,21–50,0,69.0,0,6,9
Juice,Beverages,86.65,2025-06-10,1,0,0,0,0,0,81–120,0,29.0,1,6,10
Salt,Grocery,82.76,2025-06-11,1,0,0,0,0,0,81–120,1,0.0,2,6,11
Bread,Bakery,11.13,2025-06-12,1,0,0,0,0,0,≤20,0,64.0,3,6,12
Salt,Grocery,62.47,2025-06-13,1,0,0,0,0,0,51–80,0,74.0,4,6,13
Soap,Personal Care,15.44,2025-06-14,1,0,0,0,0,0,≤20,0,36.0,5,6,14
Salt,Grocery,81.32,2025-06-15,1,0,0,0,0,0,81–120,0,62.0,6,6,15
Milk,Dairy,81.45,2025-06-16,1,0,0,0,0,0,81–120,1,0.0,0,6,16
Rice,Grocery,83.64,2025-06-17,1,0,0,0,0,0,81–120,0,52.0,1,6,17
Bread,Bakery,19.0,2025-06-18,1,0,0,0,0,0,≤20,1,0.0,2,6,18
Rice,Grocery,92.5,2025-06-19,1,0,0,0,0,0,81–120,0,55.0,3,6,19
Juice,Beverages,70.25,2025-06-20,1,0,0,0,0,0,51–80,0,27.0,4,6,20
Juice,Beverages,43.92,2025-06-21,1,0,0,0,0,0,21–50,0,34.0,5,6,21
Sugar,Grocery,48.18,2025-06-22,1,0,0,0,0,0,21–50,0,66.0,6,6,22
Soap,Personal Care,22.22,2025-06-23,1,0,0,0,0,0,21–50,0,24.0,0,6,23
Shampoo,Personal Care,82.56,2025-06-24,1,0,0,0,0,0,81–120,0,27.0,1,6,24
Salt,Grocery,86.03,2025-06-25,1,0,0,0,0,0,81–120,0,74.0,2,6,25
Juice,Beverages,49.16,2025-06-26,1,0,0,0,0,0,21–50,0,33.0,3,6,26
Bread,Bakery,49.21,2025-06-27,1,0,0,0,0,0,21–50,0,54.0,4,6,27
Soap,Personal Care,69.45,2025-06-28,1,1,0,0,0,0,51–80,0,23.0,5,6,28
Rice,Grocery,84.2,2025-06-29,1,1,0,0,0,0,81–120,0,64.0,6,6,29
Soap,Personal Care,89.74,2025-06-30,1,1,0,0,0,0,81–120,0,23.0,0,6,30
Milk,Dairy,50.6,2025-07-01,1,1,0,0,0,0,51–80,0,71.0,1,7,1
Juice,Beverages,51.06,2025-07-02,1,1,0,0,0,0,51–80,0,43.0,2,7,2
Soap,Personal Care,21.08,2025-07-03,1,1,0,0,0,0,21–50,0,37.0,3,7,3
Sugar,Grocery,66.07,2025-07-04,1,0,0,0,0,0,51–80,0,59.0,4,7,4
Rice,Grocery,51.26,2025-07-05,1,0,0,0,0,0,51–80,0,65.0,5,7,5
Rice,Grocery,64.54,2025-07-06,1,0,0,0,0,0,51–80,0,70.0,6,7,6
Toothpaste,Personal Care,87.07,2025-07-07,1,0,0,0,0,0,81–120,0,12.0,0,7,7
Biscuits,Snacks,85.53,2025-07-08,1,0,0,0,0,0,81–120,0,24.0,1,7,8
Toothpaste,Personal Care,66.27,2025-07-09,1,0,0,0,0,0,51–80,0,15.0,2,7,9
Shampoo,Personal Care,47.66,2025-07-10,1,0,0,0,0,0,21–50,0,27.0,3,7,10
Bread,Bakery,45.05,2025-07-11,1,0,0,0,0,0,21–50,0,51.0,4,7,11
Biscuits,Snacks,62.02,2025-07-12,1,0,0,0,0,0,51–80,0,48.0,5,7,12
Shampoo,Personal Care,86.87,2025-07-13,1,0,0,0,0,0,81–120,0,18.0,6,7,13
Juice,Beverages,11.33,2025-07-14,1,0,0,0,0,0,≤20,0,41.0,0,7,14
Juice,Beverages,39.87,2025-07-15,1,0,0,0,0,0,21–50,0,46.0,1,7,15
Soap,Personal Care,10.76,2025-07-16,1,0,0,0,0,0,≤20,0,40.0,2,7,16
Juice,Beverages,64.98,2025-07-17,1,0,0,0,0,0,51–80,0,34.0,3,7,17
Shampoo,Personal Care,11.51,2025-07-18,1,0,0,0,0,0,≤20,0,39.0,4,7,18
Biscuits,Snacks,91.9,2025-07-19,1,0,0,0,0,0,81–120,0,41.0,5,7,19
Milk,Dairy,89.67,2025-07-20,1,0,0,0,0,0,81–120,0,50.0,6,7,20
Bread,Bakery,13.96,2025-07-21,1,0,0,0,0,0,≤20,0,68.0,0,7,21
Salt,Grocery,38.55,2025-07-22,1,0,0,0,0,0,21–50,0,74.0,1,7,22
Sugar,Grocery,52.82,2025-07-23,1,0,0,0,0,0,51–80,0,74.0,2,7,23
Sugar,Grocery,62.47,2025-07-24,1,0,0,0,0,0,51–80,0,71.0,3,7,24
Rice,Grocery,56.48,2025-07-25,1,0,0,0,0,0,51–80,0,69.0,4,7,25
Shampoo,Personal Care,41.94,2025-07-26,1,0,0,0,0,0,21–50,0,23.0,5,7,26
Milk,Dairy,44.57,2025-07-27,1,0,0,0,0,0,21–50,0,70.0,6,7,27
Bread,Bakery,55.45,2025-07-28,1,1,0,0,0,0,51–80,0,62.0,0,7,28
Sugar,Grocery,78.24,2025-07-29,1,1,0,0,0,0,51–80,0,66.0,1,7,29
Shampoo,Personal Care,74.29,2025-07-30,1,1,0,0,0,0,51–80,0,19.0,2,7,30
Salt,Grocery,60.0,2025-07-31,1,1,0,0,0,0,51–80,0,75.0,3,7,31
Soap,Personal Care,24.23,2025-08-01,1,1,0,0,0,0,21–50,0,36.0,4,8,1
Juice,Beverages,54.38,2025-08-02,1,1,0,0,0,0,51–80,0,40.0,5,8,2
Milk,Dairy,57.37,2025-08-03,1,1,0,0,0,0,51–80,0,69.0,6,8,3
Soap,Personal Care,80.93,2025-08-04,1,0,0,0,0,0,81–120,0,15.0,0,8,4
Milk,Dairy,19.52,2025-08-05,1,0,0,0,0,0,≤20,0,69.0,1,8,5
Juice,Beverages,67.08,2025-08-06,1,0,0,0,0,0,51–80,0,26.0,2,8,6
Milk,Dairy,69.24,2025-08-07,1,0,0,0,0,0,51–80,0,50.0,3,8,7
Rice,Grocery,13.01,2025-08-08,1,0,0,0,0,0,≤20,0,89.0,4,8,8
Bread,Bakery,87.51,2025-08-09,1,0,0,0,0,0,81–120,0,31.0,5,8,9
Biscuits,Snacks,54.45,2025-08-10,1,0,0,0,0,0,51–80,0,34.0,6,8,10
Sugar,Grocery,46.06,2025-08-11,1,0,0,0,0,0,21–50,0,70.0,0,8,11
Milk,Dairy,67.26,2025-08-12,1,0,0,0,0,0,51–80,0,50.0,1,8,12
Bread,Bakery,99.15,2025-08-13,1,0,0,0,0,0,81–120,0,28.0,2,8,13
Rice,Grocery,64.11,2025-08-14,1,0,0,0,0,0,51–80,0,66.0,3,8,14
Toothpaste,Personal Care,95.82,2025-08-15,1,0,1,0,0,0,81–120,0,19.0,4,8,15
Milk,Dairy,73.83,2025-08-16,1,0,0,0,0,0,51–80,0,51.0,5,8,16
Toothpaste,Personal Care,31.0,2025-08-17,1,0,0,0,0,0,21–50,0,26.0,6,8,17
Juice,Beverages,20.11,2025-08-18,1,0,0,0,0,0,21–50,0,44.0,0,8,18
Toothpaste,Personal Care,39.23,2025-08-19,1,0,0,0,0,0,21–50,0,26.0,1,8,19
Biscuits,Snacks,56.58,2025-08-20,1,0,0,0,0,0,51–80,0,45.0,2,8,20
Milk,Dairy,71.29,2025-08-21,1,0,0,0,0,0,51–80,0,62.0,3,8,21
Bread,Bakery,41.51,2025-08-22,1,0,0,0,0,0,21–50,0,49.0,4,8,22
Salt,Grocery,39.54,2025-08-23,1,0,0,0,0,0,21–50,0,78.0,5,8,23
Shampoo,Personal Care,15.66,2025-08-24,1,0,0,0,0,0,≤20,0,34.0,6,8,24
Juice,Beverages,94.36,2025-08-25,1,0,0,0,0,0,81–120,0,17.0,0,8,25
Biscuits,Snacks,33.79,2025-08-26,1,0,0,0,0,0,21–50,0,45.0,1,8,26
Juice,Beverages,38.96,2025-08-27,1,0,0,0,0,0,21–50,0,36.0,2,8,27
Shampoo,Personal Care,23.9,2025-08-28,1,1,0,0,0,0,21–50,0,26.0,3,8,28
Bread,Bakery,64.17,2025-08-29,1,1,0,0,0,0,51–80,0,45.0,4,8,29
Soap,Personal Care,57.44,2025-08-30,1,1,0,0,0,0,51–80,0,26.0,5,8,30
Rice,Grocery,83.54,2025-08-31,1,1,0,0,0,0,81–120,0,78.0,6,8,31
Sugar,Grocery,98.86,2025-09-01,1,1,0,0,0,0,81–120,0,60.0,0,9,1
Bread,Bakery,69.99,2025-09-02,1,1,0,0,0,0,51–80,0,60.0,1,9,2
Bread,Bakery,89.72,2025-09-03,1,1,0,0,0,0,81–120,0,49.0,2,9,3
Salt,Grocery,63.51,2025-09-04,1,0,0,0,0,0,51–80,0,67.0,3,9,4
Milk,Dairy,47.81,2025-09-05,1,0,0,0,0,0,21–50,0,60.0,4,9,5
Shampoo,Personal Care,33.45,2025-09-06,1,0,0,0,0,0,21–50,0,33.0,5,9,6
Toothpaste,Personal Care,97.73,2025-09-07,1,0,0,0,0,0,81–120,0,20.0,6,9,7
Juice,Beverages,72.72,2025-09-08,1,0,0,0,0,0,51–80,0,28.0,0,9,8
Toothpaste,Personal Care,91.5,2025-09-09,1,0,0,0,0,0,81–120,0,10.0,1,9,9
Milk,Dairy,73.74,2025-09-10,1,0,0,0,0,0,51–80,0,46.0,2,9,10
Salt,Grocery,63.69,2025-09-11,1,0,0,0,0,0,51–80,0,67.0,3,9,11
Soap,Personal Care,74.29,2025-09-12,1,0,0,0,0,0,51–80,0,15.0,4,9,12
Biscuits,Snacks,63.59,2025-09-13,1,0,0,0,0,0,51–80,0,53.0,5,9,13
Toothpaste,Personal Care,74.52,2025-09-14,1,0,0,0,0,0,51–80,0,26.0,6,9,14
